2016/09/07 17:22:45.943,-57
2016/09/07 17:22:46.234,-60
2016/09/07 17:22:46.841,-60
2016/09/07 17:22:47.156,-60
2016/09/07 17:22:47.450,-58
2016/09/07 17:22:47.750,-56
2016/09/07 17:22:48.031,-54
2016/09/07 17:22:48.350,-53
2016/09/07 17:22:48.647,-54
2016/09/07 17:22:48.931,-54
2016/09/07 17:22:48.960,-52
2016/09/07 17:22:49.247,-50
2016/09/07 17:22:49.533,-49
2016/09/07 17:22:49.844,-49
2016/09/07 17:22:50.453,-49
2016/09/07 17:22:50.748,-50
2016/09/07 17:22:51.058,-50
2016/09/07 17:22:51.347,-52
2016/09/07 17:22:51.633,-52
2016/09/07 17:22:51.942,-51
2016/09/07 17:22:52.258,-50
2016/09/07 17:22:52.544,-47
2016/09/07 17:22:53.146,-44
2016/09/07 17:22:53.435,-42
2016/09/07 17:22:53.747,-40
2016/09/07 17:22:54.058,-40
